age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,AnnualIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
53,No,Non-Travel,486,Mechanical Systems/Manufacturing Engineering,8,3,Technical Degree,1,1170,2,Female,54,1,2,Engineer ,1,Married,9360,112320,5,Yes,No,22,1,4,40,0,1,0,4,1,0,0,0
23,No,Non-Travel,591,Mechanical Systems/Engineering Analysis,2,3,Technical Degree,1,1171,4,Female,52,4,2,Engineer  ,2,Single,9013,108160,3,Yes,No,21,2,3,40,0,1,0,1,1,0,0,0
25,No,Non-Travel,1329,Lifecycle Solutions/Supply Chain Solutions,7,3,Technical Degree,1,1172,1,Male,57,2,2,Engineer  ,1,Married,9880,118560,3,Yes,Yes,17,3,1,40,0,1,3,3,1,0,0,0
37,No,Non-Travel,469,Mechanical Systems/After Market Services,10,3,Technical Degree,1,1173,3,Male,60,3,2,Engineer ,4,Married,10400,124800,5,Yes,No,21,4,1,40,0,1,2,1,1,0,0,0
48,No,Non-Travel,711,Unspecified,5,2,Others,1,1174,2,Male,60,3,3,Deputy Manager ,1,Married,10400,124800,3,Yes,No,22,4,3,40,2,1,6,3,1,0,0,0
30,No,Non-Travel,772,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,1175,4,Male,54,3,2,Engineer  ,3,Divorced,9360,112320,5,Yes,No,16,4,3,40,2,1,6,2,1,0,0,0
30,No,Non-Travel,492,Lifecycle Solutions/Supply Chain Solutions,12,3,Technical Degree,1,1176,4,Male,55,4,2,Senior Engineer ,1,Married,9533,114400,3,Yes,No,17,1,3,40,0,1,3,2,1,0,0,0
31,No,Non-Travel,301,Unspecified,22,2,Others,1,1177,1,Male,56,3,2,Project Leader ,2,Married,9707,116480,3,Yes,No,14,4,3,40,2,1,2,2,1,0,0,0
28,No,Non-Travel,813,Lifecycle Solutions/Engineering Process Services,17,3,Technical Degree,1,1178,4,Male,53,3,2,Associate Engineer  ,4,Divorced,9187,110240,4,Yes,No,24,2,3,40,3,1,3,4,1,0,0,0
38,No,Non-Travel,1141,Lifecycle Solutions/Supply Chain Solutions,2,3,Technical Degree,1,1179,3,Male,50,1,2,Senior Engineer  ,1,Married,8667,104000,4,Yes,No,19,1,1,40,0,1,3,4,1,0,0,0
25,No,Non-Travel,1130,Lifecycle Solutions/Supply Chain Solutions,3,3,Technical Degree,1,1180,4,Female,55,1,2,Engineer  ,1,Divorced,9533,114400,5,Yes,No,12,2,4,40,1,1,2,3,1,0,0,0
23,No,Non-Travel,311,Mechanical Systems/Design & Development,7,3,Technical Degree,1,1181,1,Female,57,2,2,Associate Engineer ,3,Single,9880,118560,2,Yes,No,12,4,4,40,0,1,4,3,1,0,0,0
30,No,Non-Travel,465,Lifecycle Solutions/Engineering Process Services,6,3,Technical Degree,1,1182,3,Female,52,2,2,Engineer  ,1,Married,9013,108160,5,Yes,Yes,19,3,3,40,1,1,3,3,1,0,0,0
59,No,Non-Travel,894,Sales,1,4,Project Management,1,1183,4,Female,71,1,3,Manager ,1,Married,12307,147680,4,Yes,No,19,1,4,40,0,1,6,3,1,0,0,0
53,No,Non-Travel,1040,Sales,3,4,Project Management,1,1184,4,Male,96,2,4,Assistant Vice-President ,4,Divorced,16640,199680,8,Yes,No,14,2,3,40,1,1,3,2,1,0,0,0
25,No,Non-Travel,584,Lifecycle Solutions/Engineering Process Services,22,3,Technical Degree,1,1185,2,Male,51,4,2,Associate Engineer ,2,Married,8840,106080,5,Yes,No,14,3,1,40,1,1,6,1,1,0,0,0
34,No,Non-Travel,1291,Mechanical Systems/Design & Development,15,3,Technical Degree,1,1186,3,Male,60,4,2,Engineer  ,3,Married,10400,124800,2,Yes,No,12,3,4,40,1,1,3,3,1,0,0,0
24,No,Non-Travel,880,Engineering Software,12,3,Technical Degree,1,1187,4,Male,58,4,2,Associate Engineer ,1,Single,10053,120640,5,Yes,Yes,11,3,4,40,0,1,2,4,1,0,0,0
24,No,Non-Travel,1189,Lifecycle Solutions/Engineering Process Services,1,3,Technical Degree,1,1188,4,Male,59,1,2,Associate Engineer  ,2,Single,10227,122720,4,Yes,No,22,2,4,40,2,1,4,4,1,0,0,0
64,No,Non-Travel,991,Lifecycle Solutions/Supply Chain Solutions,5,3,Technical Degree,1,1189,1,Male,54,4,2,Senior Lead Engineer ,2,Divorced,9360,112320,3,Yes,Yes,17,3,2,40,1,1,3,3,1,0,0,0
30,No,Non-Travel,392,Mechanical Systems/Design & Development,2,3,Technical Degree,1,1190,4,Male,55,1,2,Senior Engineer ,2,Divorced,9533,114400,3,Yes,No,23,3,3,40,2,7,5,3,7,2,2,2
23,No,Non-Travel,977,Mechanical Systems/Engineering Analysis,2,3,Technical Degree,1,1191,4,Male,56,3,2,Engineer ,3,Single,9707,116480,4,Yes,No,19,4,2,40,2,1,4,4,1,0,0,0
25,No,Non-Travel,1112,Mechanical Systems/Manufacturing Engineering,5,3,Technical Degree,1,1192,1,Female,59,2,2,Engineer ,1,Married,10227,122720,5,Yes,No,14,3,2,40,2,1,2,2,1,0,0,0
29,No,Non-Travel,464,Lifecycle Solutions/Engineering Analytics,16,3,Technical Degree,1,1193,4,Male,57,4,2,Engineer  ,1,Divorced,9880,118560,2,Yes,Yes,13,1,2,40,1,1,2,1,1,0,0,0
25,No,Non-Travel,148,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,1194,4,Male,54,4,2,Engineer  ,1,Married,9360,112320,5,Yes,No,17,4,2,40,0,1,3,1,1,0,0,0
33,No,Non-Travel,1225,Mechanical Systems/After Market Services,2,3,Technical Degree,1,1195,2,Female,50,3,2,Lead Engineer ,1,Divorced,8667,104000,2,Yes,No,21,1,1,40,3,1,2,4,1,0,0,0
24,No,Non-Travel,809,Mechanical Systems/Engineering Analysis,1,3,Technical Degree,1,1196,3,Male,60,2,2,Associate Engineer ,3,Single,10400,124800,4,Yes,No,23,4,3,40,0,1,2,1,1,0,0,0
25,No,Non-Travel,1206,Embedded Systems & Electronics,23,3,Technical Degree,1,1197,4,Male,53,3,2,Associate Engineer ,4,Married,9187,110240,4,Yes,Yes,21,4,1,40,0,1,2,4,1,0,0,0
33,No,Non-Travel,727,Lifecycle Solutions/Engineering Process Services,9,3,Technical Degree,1,1198,4,Male,59,1,2,Engineer  ,2,Married,10227,122720,3,Yes,No,23,1,4,40,0,1,3,3,1,0,0,0
24,No,Non-Travel,530,Lifecycle Solutions/Engineering Process Services,16,3,Technical Degree,1,1199,3,Male,57,1,2,Associate Engineer  ,4,Single,9880,118560,2,Yes,Yes,21,1,1,40,1,1,2,4,1,0,0,0
24,No,Non-Travel,1351,Embedded Systems & Electronics,26,3,Technical Degree,1,1200,1,Male,55,3,2,Senior Engineer ,2,Single,9533,114400,3,Yes,No,22,2,3,40,2,1,2,1,1,0,0,0
33,No,Non-Travel,528,Lifecycle Solutions/Engineering Process Services,1,3,Technical Degree,1,1201,3,Female,55,1,2,Senior Engineer ,1,Divorced,9533,114400,3,Yes,Yes,12,2,2,40,3,1,2,4,1,0,0,0
48,No,Non-Travel,1320,Lifecycle Solutions/Supply Chain Solutions,8,3,Technical Degree,1,1202,4,Male,52,4,2,Lead Engineer ,4,Married,9013,108160,4,Yes,Yes,13,1,4,40,0,1,2,4,1,0,0,0
30,No,Non-Travel,1495,Mechanical Systems/Engineering Analysis,4,3,Technical Degree,1,1203,4,Male,57,4,2,Associate Engineer ,1,Married,9880,118560,5,Yes,No,19,2,4,40,1,1,5,2,1,0,0,0
24,No,Non-Travel,1395,Mechanical Systems/Engineering Analysis,24,3,Technical Degree,1,1204,2,Male,53,2,2,Engineer ,2,Single,9187,110240,2,Yes,No,13,4,2,40,0,1,2,4,1,0,0,0
66,No,Non-Travel,708,Mechanical Systems/Manufacturing Engineering,7,3,Technical Degree,1,1205,4,Male,55,3,2,Senior Lead Engineer ,2,Married,9533,114400,2,Yes,Yes,18,3,1,40,2,1,3,2,1,0,0,0
40,No,Non-Travel,1259,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,1206,4,Male,55,4,2,Lead Engineer ,3,Married,9533,114400,4,Yes,No,19,1,3,40,0,1,2,2,1,0,0,0
65,No,Non-Travel,786,Lifecycle Solutions/Engineering Process Services,7,3,Technical Degree,1,1207,4,Male,72,4,3,Technical Manager ,3,Married,12480,149760,4,Yes,No,12,3,2,40,0,4,5,1,4,1,1,1
27,No,Non-Travel,1441,Embedded Systems & Electronics,22,3,Technical Degree,1,1208,1,Male,52,3,2,Engineer ,3,Divorced,9013,108160,3,Yes,No,13,4,1,40,1,1,1,4,1,0,0,0
28,No,Non-Travel,1157,Embedded Systems & Electronics,5,3,Technical Degree,1,1209,2,Male,53,4,2,Senior Engineer ,1,Married,9187,110240,3,Yes,No,16,1,2,40,1,1,3,3,1,0,0,0
30,No,Non-Travel,370,Mechanical Systems/Manufacturing Engineering,1,3,Technical Degree,1,1210,3,Male,60,4,2,Engineer  ,1,Divorced,10400,124800,2,Yes,No,21,3,4,40,1,1,2,3,1,0,0,0
24,No,Non-Travel,267,Mechanical Systems/Design & Development,21,3,Technical Degree,1,1211,2,Male,57,2,2,Associate Engineer ,1,Single,9880,118560,4,Yes,No,15,2,3,40,3,1,6,1,1,0,0,0
36,No,Non-Travel,1278,Engineering Software,1,3,Technical Degree,1,1212,3,Male,57,1,2,Senior Engineer ,3,Divorced,9880,118560,3,Yes,No,22,4,2,40,2,1,2,2,1,0,0,0
38,No,Non-Travel,678,Unspecified,19,2,Others,1,1213,2,Female,61,2,3,Project Manager ,4,Married,10573,126880,3,Yes,No,12,3,4,40,0,1,3,1,1,0,0,0
34,No,Non-Travel,427,Lifecycle Solutions/Engineering Process Services,7,3,Technical Degree,1,1214,3,Female,57,3,2,Senior Engineer  ,2,Divorced,9880,118560,4,Yes,Yes,23,3,3,40,1,1,2,4,1,0,0,0
32,No,Non-Travel,921,Engineering Software,2,3,Technical Degree,1,1215,3,Male,53,3,2,Engineer ,1,Married,9187,110240,3,Yes,Yes,11,2,2,40,1,1,2,4,1,0,0,0
31,No,Non-Travel,146,Mechanical Systems/After Market Services,2,3,Technical Degree,1,1216,1,Female,51,1,2,Senior Engineer ,2,Married,8840,106080,2,Yes,Yes,22,4,4,40,0,1,2,4,1,0,0,0
22,No,Non-Travel,1179,Mechanical Systems/Design & Development,2,3,Technical Degree,1,1217,4,Male,60,3,2,Associate Engineer ,1,Single,10400,124800,2,Yes,Yes,21,2,1,40,1,1,3,1,1,0,0,0
21,No,Non-Travel,581,Lifecycle Solutions/Engineering Process Services,9,3,Technical Degree,1,1218,3,Female,57,3,2,Associate Engineer  ,4,Single,9880,118560,4,Yes,No,12,1,1,40,1,1,1,4,1,0,0,0
23,No,Non-Travel,918,Lifecycle Solutions/Supply Chain Solutions,6,3,Technical Degree,1,1219,4,Male,51,3,2,Associate Engineer  ,3,Single,8840,106080,2,Yes,No,15,2,2,40,0,1,3,1,1,0,0,0
38,No,Non-Travel,1082,Lifecycle Solutions/Engineering Process Services,9,3,Technical Degree,1,1220,4,Male,57,4,2,Engineer  ,4,Married,9880,118560,4,Yes,No,15,3,2,40,1,1,2,4,1,0,0,0
32,No,Non-Travel,530,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,1221,3,Female,58,2,2,Engineer  ,4,Married,10053,120640,2,Yes,No,14,1,3,40,0,1,2,1,1,0,0,0
27,No,Non-Travel,1238,After Market Services,1,4,Human Resources,1,1222,3,Male,53,3,2,Engineer  ,1,Married,9187,110240,4,Yes,No,22,2,3,40,1,1,3,3,1,0,0,0
31,No,Non-Travel,240,Lifecycle Solutions/Supply Chain Solutions,22,3,Technical Degree,1,1223,4,Female,59,3,2,Engineer ,1,Married,10227,122720,2,Yes,No,14,2,1,40,1,1,2,3,1,0,0,0
59,No,Non-Travel,1093,Lifecycle Solutions/Engineering Process Services,9,3,Technical Degree,1,1224,3,Male,68,3,3,Project Manager ,4,Married,11787,141440,5,Yes,No,14,3,1,40,0,1,3,3,1,0,0,0
23,No,Non-Travel,390,Lifecycle Solutions/Engineering Process Services,17,3,Technical Degree,1,1225,4,Male,57,4,2,Associate Engineer  ,2,Single,9880,118560,3,Yes,No,14,4,2,40,3,1,3,1,1,0,0,0
29,No,Non-Travel,1005,Lifecycle Solutions/Supply Chain Solutions,28,3,Technical Degree,1,1226,4,Female,51,2,2,Associate Engineer  ,2,Married,8840,106080,5,Yes,No,17,4,4,40,0,1,2,1,1,0,0,0
23,No,Non-Travel,585,Lifecycle Solutions/Engineering Analytics,10,3,Technical Degree,1,1227,1,Male,58,4,2,Associate Engineer  ,2,Single,10053,120640,5,Yes,No,24,4,4,40,1,1,3,1,1,0,0,0
24,No,Non-Travel,741,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,1228,2,Female,56,4,2,Lead Engineer  ,3,Single,9707,116480,4,Yes,No,11,3,2,40,1,1,2,2,1,0,0,0
33,No,Non-Travel,552,Lifecycle Solutions/Engineering Process Services,4,3,Technical Degree,1,1229,3,Male,55,1,2,Engineer ,3,Married,9533,114400,4,Yes,No,22,4,1,40,1,1,4,4,1,0,0,0
30,No,Non-Travel,369,Mechanical Systems/Manufacturing Engineering,8,3,Technical Degree,1,1230,2,Male,60,2,2,Senior Engineer  ,1,Married,10400,124800,2,Yes,Yes,13,3,3,40,1,1,3,3,1,0,0,0
28,No,Non-Travel,506,Lifecycle Solutions/Engineering Process Services,29,3,Technical Degree,1,1231,2,Male,54,4,2,Senior Engineer  ,2,Divorced,9360,112320,2,Yes,No,13,2,3,40,3,5,2,2,5,1,1,1
35,No,Non-Travel,717,Lifecycle Solutions/Engineering Process Services,13,3,Technical Degree,1,1232,3,Male,55,3,2,Engineer  ,2,Married,9533,114400,3,Yes,No,19,3,4,40,0,1,3,3,1,0,0,0
25,No,Non-Travel,1370,Embedded Systems & Electronics,27,3,Technical Degree,1,1233,4,Female,52,4,2,Engineer ,3,Married,9013,108160,3,Yes,No,25,1,4,40,1,1,3,3,1,0,0,0
27,No,Non-Travel,793,Lifecycle Solutions/Engineering Process Services,16,3,Technical Degree,1,1234,2,Male,59,4,2,Project Leader ,1,Married,10227,122720,1,Yes,No,25,1,2,40,1,1,2,3,1,0,0,0
36,No,Non-Travel,543,Engineering Software,2,3,Technical Degree,1,1235,3,Female,51,3,2,Senior Engineer ,1,Married,8840,106080,2,Yes,No,14,1,2,40,1,1,3,3,1,0,0,0
64,No,Non-Travel,1277,Mechanical Systems/Manufacturing Engineering,2,3,Technical Degree,1,1236,3,Male,55,1,2,Lead Engineer ,3,Divorced,9533,114400,5,Yes,Yes,22,1,3,40,1,1,5,1,1,0,0,0
63,No,Non-Travel,1456,Mechanical Systems/Design & Development,13,3,Technical Degree,1,1237,2,Male,58,4,2,Senior Lead Engineer ,4,Divorced,10053,120640,5,Yes,Yes,19,1,2,40,3,1,3,4,1,0,0,0
25,No,Non-Travel,964,Mechanical Systems/Engineering Analysis,1,3,Technical Degree,1,1238,1,Male,58,4,2,Engineer ,3,Married,10053,120640,3,Yes,No,11,3,2,40,0,1,2,3,1,0,0,0
33,No,Non-Travel,160,Lifecycle Solutions/Supply Chain Solutions,4,3,Technical Degree,1,1239,3,Female,57,3,2,Engineer  ,1,Married,9880,118560,5,Yes,No,22,4,2,40,0,1,3,4,1,0,0,0
26,No,Non-Travel,163,Lifecycle Solutions/Engineering Process Services,24,3,Technical Degree,1,1240,4,Male,59,3,2,Associate Engineer  ,1,Married,10227,122720,2,Yes,No,18,2,1,40,0,1,3,2,1,0,0,0
27,No,Non-Travel,792,Mechanical Systems/Testing Services,1,3,Technical Degree,1,1241,4,Female,54,4,2,Engineer  ,1,Married,9360,112320,3,Yes,Yes,13,4,2,40,1,1,2,3,1,0,0,0
26,No,Non-Travel,371,Mechanical Systems/Design & Development,19,3,Technical Degree,1,1242,4,Male,58,4,2,Senior Engineer ,3,Married,10053,120640,3,Yes,No,14,2,4,40,1,1,2,1,1,0,0,0
43,No,Non-Travel,611,Unspecified,7,2,Others,1,1243,2,Male,56,3,2,Senior Engineer  ,3,Married,9707,116480,4,Yes,No,18,2,1,40,0,1,3,3,1,0,0,0
23,No,Non-Travel,176,Lifecycle Solutions/Supply Chain Solutions,4,3,Technical Degree,1,1244,3,Male,51,2,2,Associate Engineer ,2,Single,8840,106080,3,Yes,No,16,3,1,40,2,1,2,3,1,0,0,0
46,No,Non-Travel,1312,Human Resources,2,4,Human Resources,1,1245,4,Male,43,3,1,Senior Specialist-,2,Married,7453,89440,2,Yes,No,25,1,3,40,0,1,2,4,1,0,0,0
24,No,Non-Travel,897,Lifecycle Solutions/Engineering Process Services,10,3,Technical Degree,1,1246,1,Male,57,2,2,Engineer  ,4,Single,9880,118560,5,Yes,No,13,2,1,40,1,1,2,3,1,0,0,0
27,No,Non-Travel,600,Lifecycle Solutions/Engineering Process Services,8,3,Technical Degree,1,1247,3,Male,56,2,2,Engineer  ,1,Divorced,9707,116480,3,Yes,No,11,1,1,40,1,1,0,4,1,0,0,0
49,No,Non-Travel,1003,Mechanical Systems/Technical Data Services,5,3,Technical Degree,1,1248,1,Female,55,3,2,Lead Engineer  ,2,Married,9533,114400,5,Yes,No,22,1,2,40,1,1,3,4,1,0,0,0
27,No,Non-Travel,1054,Mechanical Systems/Engineering Analysis,8,3,Technical Degree,1,1249,3,Male,56,3,2,Associate Engineer ,1,Married,9707,116480,5,Yes,No,16,1,1,40,0,1,5,1,1,0,0,0
32,No,Non-Travel,428,Mechanical Systems/Manufacturing Engineering,9,3,Technical Degree,1,1250,2,Male,55,1,2,Engineer  ,1,Married,9533,114400,3,Yes,No,11,4,1,40,0,1,3,1,1,0,0,0
24,No,Non-Travel,461,Unspecified,1,2,Others,1,1251,4,Male,56,3,2,Engineer  ,4,Single,9707,116480,4,Yes,Yes,15,2,4,40,0,1,5,3,1,0,0,0
24,No,Non-Travel,979,Mechanical Systems/Manufacturing Engineering,15,3,Technical Degree,1,1252,3,Male,56,1,2,Engineer  ,2,Single,9707,116480,2,Yes,No,11,1,1,40,1,1,2,2,1,0,0,0
32,No,Non-Travel,181,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,1253,4,Male,50,3,2,Senior Engineer ,3,Married,8667,104000,5,Yes,Yes,17,4,1,40,3,1,3,1,1,0,0,0
23,No,Non-Travel,1283,Unspecified,2,2,Others,1,1254,4,Female,53,1,2,Associate Engineer  ,4,Single,9187,110240,4,Yes,No,21,1,3,40,0,1,2,2,1,0,0,0
36,No,Non-Travel,1313,Sales,11,4,Project Management,1,1255,4,Male,75,1,3,Senior Account Manager ,2,Married,13000,156000,6,Yes,No,23,2,4,40,0,1,1,1,1,0,0,0
25,No,Non-Travel,211,Unspecified,16,2,Others,1,1256,1,Male,59,1,2,Engineer ,3,Married,10227,122720,2,Yes,Yes,12,2,1,40,0,1,2,4,1,0,0,0
29,No,Non-Travel,594,Unspecified,2,2,Others,1,1257,3,Male,51,1,2,Engineer  ,1,Married,8840,106080,4,Yes,No,16,4,4,40,1,1,4,1,1,0,0,0
56,No,Non-Travel,1079,Program Management,16,4,Project Management,1,1258,1,Male,67,4,3,Program Manager ,3,Married,11613,139360,4,Yes,No,14,3,1,40,3,1,2,2,1,0,0,0
27,No,Non-Travel,590,Mechanical Systems/Manufacturing Engineering,4,3,Technical Degree,1,1259,4,Male,60,3,2,Engineer  ,4,Divorced,10400,124800,2,Yes,No,16,4,2,40,1,1,2,2,1,0,0,0
30,No,Non-Travel,305,Mechanical Systems/Design & Development,16,3,Technical Degree,1,1260,3,Male,55,3,2,Senior Engineer  ,1,Married,9533,114400,3,Yes,No,25,4,2,40,1,0,3,4,0,0,0,0
24,No,Non-Travel,953,Lifecycle Solutions/Engineering Process Services,5,3,Technical Degree,1,1261,2,Female,58,4,2,Engineer  ,2,Single,10053,120640,3,Yes,No,11,2,3,40,0,1,3,4,1,0,0,0
47,No,Non-Travel,833,Unspecified,18,2,Others,1,1262,2,Male,58,2,2,Senior Engineer ,3,Married,10053,120640,5,Yes,Yes,17,1,4,40,1,1,2,4,1,0,0,0
35,No,Non-Travel,807,Lifecycle Solutions/Engineering Analytics,17,3,Technical Degree,1,1263,3,Male,57,2,2,Engineer  ,1,Married,9880,118560,3,Yes,Yes,13,1,2,40,1,1,4,2,1,0,0,0
25,No,Non-Travel,855,Engineering Software,12,3,Technical Degree,1,1264,2,Male,50,1,2,Engineer ,2,Divorced,8667,104000,3,Yes,No,16,3,3,40,3,1,6,1,1,0,0,0
40,No,Non-Travel,478,Unspecified,2,2,Others,1,1265,3,Female,60,2,2,Engineer ,2,Married,10400,124800,3,Yes,No,24,1,1,40,3,1,2,3,1,0,0,0
61,No,Non-Travel,775,Unspecified,4,2,Others,1,1266,4,Male,57,2,2,Lead Engineer ,1,Divorced,9880,118560,2,Yes,No,24,4,2,40,2,1,2,2,1,0,0,0
23,No,Non-Travel,548,Mechanical Systems/Manufacturing Engineering,9,3,Technical Degree,1,1267,3,Female,58,1,2,Engineer ,2,Single,10053,120640,2,Yes,No,21,2,4,40,2,1,2,3,1,0,0,0
51,No,Non-Travel,1375,Embedded Systems & Electronics,10,3,Technical Degree,1,1268,4,Male,60,4,2,Senior Engineer ,1,Divorced,10400,124800,2,Yes,Yes,21,2,2,40,1,1,3,2,1,0,0,0
25,No,Non-Travel,661,Lifecycle Solutions/Engineering Process Services,1,3,Technical Degree,1,1269,1,Male,59,3,2,Engineer ,3,Married,10227,122720,4,Yes,Yes,21,1,2,40,3,1,2,4,1,0,0,0
72,No,Non-Travel,244,Lifecycle Solutions/Supply Chain Solutions,2,3,Technical Degree,1,1270,2,Male,52,1,2,Senior Engineer ,2,Married,9013,108160,2,Yes,No,14,3,1,40,0,1,5,1,1,0,0,0
29,No,Non-Travel,511,Mechanical Systems/Engineering Analysis,3,3,Technical Degree,1,1271,4,Male,57,3,2,Engineer ,3,Married,9880,118560,5,Yes,No,15,2,1,40,0,0,3,3,0,0,0,0
32,No,Non-Travel,337,Unspecified,7,2,Others,1,1272,2,Male,51,1,2,Engineer  ,2,Married,8840,106080,3,Yes,No,22,4,4,40,0,0,3,1,0,0,0,0
55,No,Non-Travel,1153,Lifecycle Solutions/Engineering Analytics,6,3,Technical Degree,1,1273,4,Female,55,2,2,Engineer  ,1,Married,9533,114400,4,Yes,No,14,1,1,40,1,0,3,2,0,0,0,0
57,No,Non-Travel,1294,Lifecycle Solutions/Engineering Process Services,8,3,Technical Degree,1,1274,3,Male,56,2,2,Senior Lead Engineer ,2,Married,9707,116480,5,Yes,Yes,24,2,4,40,0,0,6,2,0,0,0,0
26,No,Non-Travel,196,Lifecycle Solutions/Supply Chain Solutions,29,3,Technical Degree,1,1275,1,Female,55,4,2,Engineer  ,1,Married,9533,114400,2,Yes,No,24,1,2,40,2,0,3,4,0,0,0,0
30,No,Non-Travel,942,Mechanical Systems/Engineering Analysis,3,3,Technical Degree,1,1276,1,Male,58,1,2,Engineer ,3,Married,10053,120640,3,Yes,No,15,4,2,40,0,0,2,1,0,0,0,0
37,No,Non-Travel,589,Mechanical Systems/Manufacturing Engineering,9,3,Technical Degree,1,1277,2,Male,51,2,2,Engineer  ,2,Married,8840,106080,2,Yes,No,16,1,1,40,2,0,2,2,0,0,0,0
31,No,Non-Travel,734,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,1278,3,Male,54,2,2,Engineer  ,2,Divorced,9360,112320,5,Yes,Yes,23,4,1,40,1,0,3,4,0,0,0,0
28,No,Non-Travel,1383,Mechanical Systems/Design & Development,10,3,Technical Degree,1,1279,4,Male,50,1,2,Senior Engineer ,1,Married,8667,104000,3,Yes,Yes,25,3,1,40,1,4,1,2,4,1,1,1
64,No,Non-Travel,429,Unspecified,1,2,Others,1,1280,3,Male,53,3,2,Senior Engineer ,4,Divorced,9187,110240,3,Yes,Yes,17,1,4,40,3,0,2,1,0,0,0,0
40,No,Non-Travel,1239,Mechanical Product Engineering,8,3,Technical Degree,1,1281,3,Male,58,4,2,Lead Engineer ,2,Divorced,10053,120640,5,Yes,No,24,4,2,40,0,0,4,4,0,0,0,0
50,No,Non-Travel,303,Lifecycle Solutions/Engineering Process Services,27,3,Technical Degree,1,1282,3,Male,53,1,2,Senior Engineer ,1,Married,9187,110240,5,Yes,Yes,21,2,3,40,0,0,2,4,0,0,0,0
42,No,Non-Travel,867,Lifecycle Solutions/Supply Chain Solutions,8,3,Technical Degree,1,1283,4,Female,60,1,3,Program Manager ,1,Married,10400,124800,3,Yes,No,12,3,2,40,1,1,1,2,1,0,0,0
32,No,Non-Travel,1181,Lifecycle Solutions/Engineering Process Services,1,3,Technical Degree,1,1284,3,Female,53,4,2,Engineer  ,1,Married,9187,110240,2,Yes,No,19,3,1,40,1,0,6,4,0,0,0,0
25,No,Non-Travel,1253,Unspecified,10,2,Others,1,1285,3,Female,54,2,2,Associate Engineer ,4,Married,9360,112320,4,Yes,No,12,1,3,40,0,0,3,3,0,0,0,0
24,No,Non-Travel,849,Mechanical Systems/After Market Services,26,3,Technical Degree,1,1286,2,Male,60,2,2,Senior Engineer ,3,Single,10400,124800,2,Yes,No,24,2,1,40,0,0,3,4,0,0,0,0
55,No,Non-Travel,616,Mechanical Product Engineering,2,3,Technical Degree,1,1287,3,Male,59,4,2,Lead Engineer ,3,Married,10227,122720,5,Yes,No,12,3,3,40,1,0,5,3,0,0,0,0
56,No,Non-Travel,1128,Unspecified,13,2,Others,1,1288,2,Male,51,3,2,Senior Lead Engineer ,4,Married,8840,106080,3,Yes,No,15,1,3,40,2,9,2,4,9,2,2,2
24,No,Non-Travel,1180,Lifecycle Solutions/Engineering Process Services,2,3,Technical Degree,1,1289,2,Male,57,2,2,Associate Engineer  ,4,Single,9880,118560,4,Yes,No,25,2,2,40,1,0,6,3,0,0,0,0
24,No,Non-Travel,1336,Unspecified,2,2,Others,1,1290,1,Male,59,3,2,Engineer ,4,Single,10227,122720,2,Yes,No,13,4,3,40,3,0,3,1,0,0,0,0
24,No,Non-Travel,234,Unspecified,9,2,Others,1,1291,4,Female,51,3,2,Associate Engineer  ,1,Single,8840,106080,2,Yes,No,25,2,3,40,1,0,3,2,0,0,0,0
36,No,Non-Travel,370,Engineering Software,10,3,Technical Degree,1,1292,4,Male,55,2,2,Lead Engineer ,2,Married,9533,114400,3,Yes,No,23,1,1,40,0,11,4,4,11,3,3,3
23,No,Non-Travel,766,Lifecycle Solutions/Engineering Process Services,20,3,Technical Degree,1,1293,3,Female,54,3,2,Associate Engineer  ,3,Single,9360,112320,3,Yes,No,21,4,2,40,1,0,6,3,0,0,0,0
22,No,Non-Travel,343,Unspecified,9,2,Others,1,1294,1,Female,60,3,2,Associate Engineer  ,4,Single,10400,124800,2,Yes,No,11,4,3,40,0,0,2,1,0,0,0,0
24,No,Non-Travel,447,Unspecified,5,2,Others,1,1295,2,Female,52,2,2,Engineer  ,1,Single,9013,108160,3,Yes,No,21,4,2,40,0,0,3,1,0,0,0,0
24,No,Non-Travel,796,Mechanical Systems/Manufacturing Engineering,4,3,Technical Degree,1,1296,3,Male,57,4,2,Associate Engineer ,2,Single,9880,118560,4,Yes,Yes,20,4,2,40,1,0,3,4,0,0,0,0
